label,id,date,query,user,description,flag
0,1984629494,Sun May 31 15:29:18 PDT 2009,NO_QUERY,Golieguy64,So depressed. Just closed the door on my college house for the last time.  welcome to being an adult.,1
0,1984637098,Sun May 31 15:30:12 PDT 2009,NO_QUERY,makinmedizzy,very tired ,1
0,1984639697,Sun May 31 15:30:28 PDT 2009,NO_QUERY,makeupbymo,I am in desperate need of quality time with my PEEPS...S.O.S!!! ,1
0,1984666183,Sun May 31 15:33:39 PDT 2009,NO_QUERY,CdnCowgirl,"I am a very sad girl! Sick as dog means no work, lilac fest or music 'n motion for me! ",1
0,1984673920,Sun May 31 15:34:36 PDT 2009,NO_QUERY,calsamsf,exhausted.... long work day!     y do i do it?  arrgh... retail life...,1
0,1984677001,Sun May 31 15:34:59 PDT 2009,NO_QUERY,kday146,worrying like crazy about stuff ,1
0,1984697972,Sun May 31 15:37:33 PDT 2009,NO_QUERY,hannahisrad,is it sad that i'm super bummed that @lastfm is down?! ,1
0,1984709231,Sun May 31 15:38:56 PDT 2009,NO_QUERY,lindseyhills,Sad that my best friends are going home to Oz tomorrow   Better start saving so I can afford to go to Perth in 18 months time!,1
0,1984719127,Sun May 31 15:40:09 PDT 2009,NO_QUERY,KatOslo313,It's so depressing to see business that have been around since I was a kid closed down now.  ,1
0,1984733623,Sun May 31 15:41:57 PDT 2009,NO_QUERY,ednarheiner,@juliannerowat @disneydean  sad!!!! and i am trying to upload again and i cant ,1
0,1984776277,Sun May 31 15:47:10 PDT 2009,NO_QUERY,TotallyTaylor,sad  he isnt on. ;(,1
0,1984780331,Sun May 31 15:47:40 PDT 2009,NO_QUERY,prettiikookii,i am sad ,1
0,1984809212,Sun May 31 15:51:07 PDT 2009,NO_QUERY,Ashlee_Crawford,is tired but doesnt want to go to bed knowing that i have to wake up and revise tomorrow  5 dayssss!,1
0,1984820558,Sun May 31 15:52:29 PDT 2009,NO_QUERY,mellydon,tired.......sick of working bank holidays   ............countdown to Ibiza ,1
0,1984857258,Sun May 31 15:56:55 PDT 2009,NO_QUERY,marigon2,Sad that im leaving KRISTEN  gonna miss  her walking into my room at 7 in the morning to wake me up.,1
0,1984859705,Sun May 31 15:57:14 PDT 2009,NO_QUERY,KMAUDIGIRL,is sad her computer is so slow she couldn't listen to any of Colin's last radio show on krlz.com    ,1
0,1984862709,Sun May 31 15:57:34 PDT 2009,NO_QUERY,Morbido,@Tallgirl88 So sad to miss it  the first season aired here in winter. Guess I'll have to wait to watch it here one day (,1
0,1984862909,Sun May 31 15:57:35 PDT 2009,NO_QUERY,Lanerd00,sad to be going to the secret gathering without @kristers123 ,1
0,1984866166,Sun May 31 15:57:59 PDT 2009,NO_QUERY,hyperory,is sad. can't find my socks...  http://plurk.com/p/xhcph,1
0,1984916592,Sun May 31 16:03:47 PDT 2009,NO_QUERY,Gemmaboyle,"@mudfence I am not tired, I don't sleep well ",1
0,1984962848,Sun May 31 16:09:17 PDT 2009,NO_QUERY,briawna_itabp,Its a sad day when your forced to hit the resin cause your too broke for green. ,1
0,1984977113,Sun May 31 16:10:57 PDT 2009,NO_QUERY,charades,@atthepictures THIS IS SO SAD i had molly and my bff had samantha awwww  we all used to have sleepovers and bring AG dolls hahaha,1
0,1984985090,Sun May 31 16:11:54 PDT 2009,NO_QUERY,katietroyer,How sad ,1
0,1984994855,Sun May 31 16:13:03 PDT 2009,NO_QUERY,chokewho,Very tired i need my bed. Got so ouch work to do tomorrow ,1
0,1984995363,Sun May 31 16:13:06 PDT 2009,NO_QUERY,Twi_fans,@Twilight_sm  this is so sad... i can only see a red carpet...empty,1
0,1985016683,Sun May 31 16:15:39 PDT 2009,NO_QUERY,alishanaugler,"sad that the @taylorswift13 NBC dateline special doesn't come on my television, grr ",1
0,1985017758,Sun May 31 16:15:47 PDT 2009,NO_QUERY,madeofmilk,@madeofhoney1  no crying day. i love you. we all went swimming after brunch. i miss you so much. we gonna go get dinner i miss you so much,1
0,1985019911,Sun May 31 16:16:02 PDT 2009,NO_QUERY,bosulie,@ahnnah sad status  I wish I went too. Check the Intercp blog and tell me if I got their names right lol.,1
0,1985030088,Sun May 31 16:17:16 PDT 2009,NO_QUERY,brownstone66,is sad that the weekend is almost over!!!! ,1
0,1985032336,Sun May 31 16:17:32 PDT 2009,NO_QUERY,DannyBrener,Sad day... @Aaron2AJ and I moved out of our loft...  there was so much dookies,1
0,1985048317,Sun May 31 16:19:33 PDT 2009,NO_QUERY,a62284g,Tired and wishing it wasn't Sunday night.  ,1
0,1985060610,Sun May 31 16:21:01 PDT 2009,NO_QUERY,pandorapinebox,@tracy_tiz  sadness...under armchair? In fishtank? Toilet?,1
0,1985090134,Sun May 31 16:24:38 PDT 2009,NO_QUERY,sky14kemea,"*is sad now* i finally found a decent pic of me, but its from so long ago that i dont actually look like that anymore ",1
0,1985117232,Sun May 31 16:28:00 PDT 2009,NO_QUERY,iamjmuzik,This is sad....I'm missing Miami ,1
0,1985133554,Sun May 31 16:30:03 PDT 2009,NO_QUERY,missmadison,@Born_4_Broadway Me too  how sad,1
0,1985149677,Sun May 31 16:31:56 PDT 2009,NO_QUERY,mscbaker,Sad  I did not win the emerald from #samuelgordon. Congrats @MomRN!,1
0,1985161186,Sun May 31 16:33:19 PDT 2009,NO_QUERY,adamtarca,So tired!! &gt;_&lt;. Heading to gym at 10am for 2 hours  better get out of bed and eat.,1
0,1985259575,Sun May 31 16:45:16 PDT 2009,NO_QUERY,India143,is depressed ,1
0,1985261067,Sun May 31 16:45:27 PDT 2009,NO_QUERY,Tigger761,"@ShawnaLeneeXXX I am very sad that I was not able to go to one of your shows, but my parents are having major health problems &amp; need me. ",1
0,1985310524,Sun May 31 16:51:26 PDT 2009,NO_QUERY,TawniBinggeli,is too depressed to think of a good story to write ,1
0,1985402213,Sun May 31 17:02:08 PDT 2009,NO_QUERY,Randy,sad at the moment I'm getting rid of my Blue Nose Pit ,1
0,1985469282,Sun May 31 17:09:49 PDT 2009,NO_QUERY,brittanydenue,is sad and confused ,1
0,1985473046,Sun May 31 17:10:14 PDT 2009,NO_QUERY,darylmcmullen,@jamiruth  Sad face for Mo today...hope she's feeling better and not just tough!,1
0,1985482680,Sun May 31 17:11:21 PDT 2009,NO_QUERY,borntosingx3,so sad to see lauren leaving the hills ,1
0,1985507970,Sun May 31 17:14:17 PDT 2009,NO_QUERY,conchitabeltran,So sad! I dont wanna leave ,1
0,1985513288,Sun May 31 17:14:53 PDT 2009,NO_QUERY,Kn1ghtMayor,@ubringmejoi so sad! u not followin me yet! ,1
0,1985514231,Sun May 31 17:15:00 PDT 2009,NO_QUERY,ashaw87,is sad to say good bye to lauren after watching her on t.v for 5 years! hills will never be the same ,1
0,1985520234,Sun May 31 17:15:40 PDT 2009,NO_QUERY,AllieC13,Is sad she's watching the hills season finale  Will not watch it if kristin is in a new season! She's such a whore! Going to miss lauren,1
0,1985557119,Sun May 31 17:19:58 PDT 2009,NO_QUERY,ccherilynn,Its so so sad when someone you know dies ,1
0,1985557578,Sun May 31 17:20:02 PDT 2009,NO_QUERY,GadyMayen,"How sad, the last know survivour from Titanic died ",1
0,1985567015,Sun May 31 17:21:07 PDT 2009,NO_QUERY,libberykathro,worry + loud car alarm + noisy freshers + too hot in Ramsay = no sleep ,1
0,1985582196,Sun May 31 17:22:54 PDT 2009,NO_QUERY,kurtvetterling,"Sad day, just left Maggy at the airport. ",1
0,1985611195,Sun May 31 17:26:19 PDT 2009,NO_QUERY,cassvickery,too tired to watch the MTV Movie Awards..  thank heavens for that pvr!,1
0,1985616576,Sun May 31 17:26:56 PDT 2009,NO_QUERY,charleyripper,"Nervous for Monday morning, I wonder what will be said. He means a stupid amount to me ",1
0,1985637522,Sun May 31 17:29:22 PDT 2009,NO_QUERY,victoriavintage,"so tired just had my meal of the day, go tback from auditions made it! want it! I'm not going to take it.  ",1
0,1985654445,Sun May 31 17:31:16 PDT 2009,NO_QUERY,penashan,So tired right now ,1
0,1985693669,Sun May 31 17:35:43 PDT 2009,NO_QUERY,hellagela,tired. still at work.. let me go home now. ,1
0,1985708495,Sun May 31 17:37:25 PDT 2009,NO_QUERY,BrittanyAlese,So sad lauren is leaving the hills ,1
0,1985738868,Sun May 31 17:40:50 PDT 2009,NO_QUERY,balletrfs17,"why am I so tired??? Might have been the packing, cooking, etc. and being up at 7am ",1
0,1985764967,Sun May 31 17:43:47 PDT 2009,NO_QUERY,NikkiDriscoll,is sad now. can't watch mtv movies awards because they don't play in Canada ,1
0,1985765564,Sun May 31 17:43:51 PDT 2009,NO_QUERY,JenniferAlondra,"tired  tomorrow is school, dammit!!!!! &gt;",1
0,1985816994,Sun May 31 17:49:50 PDT 2009,NO_QUERY,Megan_Hart,@DenaCeleste : Because it was sad ,1
0,1985818364,Sun May 31 17:49:59 PDT 2009,NO_QUERY,rickm1983,Is so tired and cannot sleep ,1
0,1985829084,Sun May 31 17:51:04 PDT 2009,NO_QUERY,AshleyRyan22,Worried about dawnald!!! ,1
0,1985831983,Sun May 31 17:51:23 PDT 2009,NO_QUERY,molls,@6od  Don't cry until someone says something about it.,1
0,1985835709,Sun May 31 17:51:48 PDT 2009,NO_QUERY,DAWNIEB,@PR2PR sad you are missing my party. ,1
0,1985836553,Sun May 31 17:51:53 PDT 2009,NO_QUERY,frenchee22,I.m so sad lauren won.t be on the hills anymore! ,1
0,1985854771,Sun May 31 17:53:58 PDT 2009,NO_QUERY,Latina8184,Sad my lovely weekend is coming to an end!  back to work tomm!,1
0,1985874820,Sun May 31 17:56:16 PDT 2009,NO_QUERY,JenandMason,"Exhausted, two naps today and now bed by 9.. What's wrong with me ",1
0,1985875558,Sun May 31 17:56:21 PDT 2009,NO_QUERY,bethanie,"@griffmiester I was so sad I missed @rob_caporetto's  I missed my old work reunion on Saturday too. just had to rest, couldn't avoid it ",1
0,1985892587,Sun May 31 17:58:24 PDT 2009,NO_QUERY,Rubyam,"@Linc4Justice **cries** is it imaginary and on-existent? coz if it is, i got it ",1
0,1985911614,Sun May 31 18:00:30 PDT 2009,NO_QUERY,kaelalee,"so sad that the hills is overrr   and not excited for that stupidd bitch to be on the show next seasonnn,",1
0,1985917515,Sun May 31 18:01:09 PDT 2009,NO_QUERY,jennifer_celia,Sad that the sound is so screwed up for the Hills finale.  I don't think I can watch it without Lauren.,1
0,1985928179,Sun May 31 18:02:16 PDT 2009,NO_QUERY,ChellyTwit,I am so tired of doing homework while everyone else is having fun.    Ugh..August can't get here fast enough.  I will be DONE!!,1
0,1985940646,Sun May 31 18:03:41 PDT 2009,NO_QUERY,bookwormdanni,is sad that she doesn't have a laptop so she can do stuff while watching the MTV movie awards ,1
0,1985966774,Sun May 31 18:06:30 PDT 2009,NO_QUERY,aylakay09,sad that lauren is done on the hills.. i will miss youuuu!!!!!!  &lt;/3,1
0,1985985630,Sun May 31 18:08:25 PDT 2009,NO_QUERY,Rackap,So sad.  Me n @danafleischer went to 2 different movie theaters to try and get tix to see 'UP'. All sold out everywhere.,1
0,1986022412,Sun May 31 18:11:57 PDT 2009,NO_QUERY,thegreatflea143,is sad cuz her potential hangout with a friend was cancelled. ,1
0,1986025064,Sun May 31 18:12:11 PDT 2009,NO_QUERY,janecamille37, sad miles didn't win that oneee,1
0,1986026172,Sun May 31 18:12:17 PDT 2009,NO_QUERY,_low,so sad @mileycyrus  never got that first award ,1
0,1986047203,Sun May 31 18:14:18 PDT 2009,NO_QUERY,SamanthaJudd,Sad That i have school 2morow  But happy cause its almost over! Ahhh i just like ran into a wall!,1
0,1986064517,Sun May 31 18:15:57 PDT 2009,NO_QUERY,ASchneider13,so sad lauren isnt going to be on the hills anymore ,1
0,1986066378,Sun May 31 18:16:07 PDT 2009,NO_QUERY,shredsofvanity,I am about to cry at this movie and it isn't at a sad part. ,1
0,1986087937,Sun May 31 18:18:10 PDT 2009,NO_QUERY,babyblueeyes_xo,*cries( i dont get mtv  booo!!! i love you baby &lt;3 always,1
0,1986142200,Sun May 31 18:23:24 PDT 2009,NO_QUERY,lunareclipse,Why so sad?  re: http://ff.im/3rHKw,1
0,1986151110,Sun May 31 18:24:16 PDT 2009,NO_QUERY,dnelll,sad that @mileycyrus didn't win. ,1
0,1986162493,Sun May 31 18:25:17 PDT 2009,NO_QUERY,marialabrosse,"so tired, can't sleep for a list of reasons though ",1
0,1986180820,Sun May 31 18:27:01 PDT 2009,NO_QUERY,welovechrisc,so sad @iamchrisc really hates us ,1
0,1986182408,Sun May 31 18:27:11 PDT 2009,NO_QUERY,AngieKramer,"@rxmxa sad, we never see Dan Dance anymore. ",1
0,1986207574,Sun May 31 18:29:33 PDT 2009,NO_QUERY,iFeelLessAlone, LONELY. lol. i'm so boredddddd,1
0,1986230619,Sun May 31 18:31:35 PDT 2009,NO_QUERY,dominiccampbell,@poplifegirl exhausting ,1
0,1986231722,Sun May 31 18:31:41 PDT 2009,NO_QUERY,killacam510,Sad  finna take out my sadness on the bag then shower and sleeeeppppp,1
0,1986239677,Sun May 31 18:32:25 PDT 2009,NO_QUERY,tonbon28,so so sad tomorrow is monday ,1
0,1986280983,Sun May 31 18:36:22 PDT 2009,NO_QUERY,Viduhhhx3,Crying! Hotel for dogs is so sad! ,1
0,1986340241,Sun May 31 18:41:48 PDT 2009,NO_QUERY,emmaarellano,"crying  the boy in the striped pyjamas, don't see that movie  omj i'm so sad u.u",1
0,1986343104,Sun May 31 18:42:04 PDT 2009,NO_QUERY,bubblesmmd,Sad for many reasons. ,1
0,1986345674,Sun May 31 18:42:18 PDT 2009,NO_QUERY,sinnyxo,So tired  sat with really cool people tho... And Aimee ;-) haha,1
0,1986352146,Sun May 31 18:42:55 PDT 2009,NO_QUERY,jasminejjames,is it sad that i'm excited for the new harry potter movie? ,1
0,1986386826,Sun May 31 18:46:07 PDT 2009,NO_QUERY,annaresa,Is @artistacemoney crying again? I'm sorry. ,1
0,1986417600,Sun May 31 18:48:28 PDT 2009,NO_QUERY,dlayphoto,Sad to leave @emberlivi behind in Columbus ,1
0,1986437499,Sun May 31 18:50:07 PDT 2009,NO_QUERY,midnightsunsfan,sad i didnt get to go to the antioch fair ,1
0,1986482486,Sun May 31 18:53:43 PDT 2009,NO_QUERY,Mstamps,Sad that the dollar menu at McDonald's is now the dollar seventy-five menu. Wish Obama would hurry up and fix the economy. ,1
0,1986483948,Sun May 31 18:53:51 PDT 2009,NO_QUERY,CitizenMurder,"Sad, my main man @DeeTee3 still bumping &quot;Swagger Like Us&quot; on &quot;11&quot;. ",1
0,1986486399,Sun May 31 18:54:04 PDT 2009,NO_QUERY,dianewashere,sad that my #guinea #pig miscarried all 5 of her babies today ,1
0,1986498774,Sun May 31 18:55:10 PDT 2009,NO_QUERY,gilkesjm,So tired from #HOBY filled weekend! Work tomorrow ,1
0,1986547554,Sun May 31 18:59:16 PDT 2009,NO_QUERY,dazzle715,I am sad ,1
0,1986560917,Sun May 31 19:00:21 PDT 2009,NO_QUERY,Ktlowery,sad about my daddy ,1
0,1986569052,Sun May 31 19:00:59 PDT 2009,NO_QUERY,JamesSwiney,"A sad day here at the store, Shelley is leaving us ",1
0,1986591161,Sun May 31 19:02:46 PDT 2009,NO_QUERY,southerncross24,Very sad because my puppy (dog) was put to sleep today. ,1
0,1986603641,Sun May 31 19:03:50 PDT 2009,NO_QUERY,Rockchick26,@EmilyNatanya  *cries* So youre not coming?,1
0,1986632221,Sun May 31 19:06:23 PDT 2009,NO_QUERY,missmeean,sad twitter is choosing to not give me a profile pic again ,1
0,1986704747,Sun May 31 19:12:07 PDT 2009,NO_QUERY,natalieloves,@paramoreband it's sad ,1
0,1986725691,Sun May 31 19:13:53 PDT 2009,NO_QUERY,keams9600,"@Atlchicwswag me too!!! So sad  I guess that's why they brought kristen back. Cuz I prob wouldn't watch if it weren't for that, lol!",1
0,1986756677,Sun May 31 19:16:30 PDT 2009,NO_QUERY,wendykind,I am exhausted.  I want to go to sleep and wake up tomorrow.,1
0,1986778502,Sun May 31 19:18:28 PDT 2009,NO_QUERY,oinkd,*cries* i can't stream it ,1
0,1986801172,Sun May 31 19:20:09 PDT 2009,NO_QUERY,ViickyNguyen,@JuhJuhJuhJames I cried  but i agree one oh oh percent!,1
0,1986802730,Sun May 31 19:20:16 PDT 2009,NO_QUERY,startosha,is lonely. i miss my babies. ,1
0,1986810104,Sun May 31 19:20:52 PDT 2009,NO_QUERY,MMR04,"Don't worry, dudes. Not gonna let 2 internet &quot;coolies&quot; ruin me. Vanessa looks really sad. ",1
0,1986812024,Sun May 31 19:21:02 PDT 2009,NO_QUERY,twilightnewborn,@NeSsIe_Cullen10 i cried too...bella. so sad ,1
0,1986853039,Sun May 31 19:24:38 PDT 2009,NO_QUERY,randyhuff,sad  My kiddos leave tmaro to go to see their mom for the summer... packing up tonite,1
0,1986868739,Sun May 31 19:26:05 PDT 2009,NO_QUERY,tonidelrio,its sad to see terrorism is still alive in Peru  ... the only way out is fight poverty,1
0,1986880316,Sun May 31 19:27:10 PDT 2009,NO_QUERY,missmoniica,So tired and sick. My throat is killing me. How could I possibly be sick again. Just waiting at settlement and my other party is late ,1
0,1988683362,Sun May 31 23:04:34 PDT 2009,NO_QUERY,miss_alliev,and more depressing than that is that I have to sit here for another 6 hours  Why am I doing this again?,1
0,1988695463,Sun May 31 23:06:33 PDT 2009,NO_QUERY,docDUHreen,how sad walking by everyone's rooms and seeing empty walls ,1
0,1988698166,Sun May 31 23:07:00 PDT 2009,NO_QUERY,MiLovele,been crying for the last 30 minutes.... why did that old lady have to be so much like my great grandma  damn it...,1
0,1988710646,Sun May 31 23:09:06 PDT 2009,NO_QUERY,supernovaagirl,so sad i missed andy samberg's hosting ,1
0,1988714065,Sun May 31 23:09:42 PDT 2009,NO_QUERY,putrinda,tireed.. hope i'd get at least normal score for this fuckin exam ,1
0,1988774732,Sun May 31 23:20:14 PDT 2009,NO_QUERY,Rakhan,Tired in the mornings is not a good thing ,1
0,1988842715,Sun May 31 23:32:08 PDT 2009,NO_QUERY,cuteroxstar,Is tired of being JOBLESS........ give me something to do ,1
0,1988846639,Sun May 31 23:32:50 PDT 2009,NO_QUERY,shihstephanie,"tired, but i have sooo much to do! ",1
0,1988866446,Sun May 31 23:36:26 PDT 2009,NO_QUERY,nella275,Sad that the amazing weekend is over ,1
0,1988869405,Sun May 31 23:36:59 PDT 2009,NO_QUERY,taylorgrl88,depressed bc someone fell through for her ,1
0,1988889308,Sun May 31 23:40:41 PDT 2009,NO_QUERY,SparrowExpress,"@kevjumba Don't worry, I have a pretty long essay to write also. And a big test tomorrow too bleh ",1
0,1988924328,Sun May 31 23:47:08 PDT 2009,NO_QUERY,11chiqa11,Cried at the last day of school today.. I'll miss all those teachers who got outta school ,1
0,1988963058,Sun May 31 23:54:36 PDT 2009,NO_QUERY,taylorbobal,"tired, but cant sleep..not good ",1
0,1988968450,Sun May 31 23:55:39 PDT 2009,NO_QUERY,AlphaDancer,Sad now. No more cereal. ,1
0,1988982959,Sun May 31 23:58:34 PDT 2009,NO_QUERY,AmeliaKinsella,"is very tired and hasn't done any revision!   ,  been to busy ;)",1
0,1988988431,Sun May 31 23:59:38 PDT 2009,NO_QUERY,Pennygiirl,"tired, wanting to go home  being sneaky on twitter at the back of the library waiting for my dad to pick me up ha",1
0,1988997288,Mon Jun 01 00:01:00 PDT 2009,NO_QUERY,neilparis,Sadness has given way to anger which has given way to...depression?  It's like sadness but supercharged!,1
0,1988998043,Mon Jun 01 00:01:10 PDT 2009,NO_QUERY,stevenmathewj,Tired as f**k and just now getting to bed. Gotta be at work at 10 and I already know its going to be hard to get up  night,1
0,1989004297,Mon Jun 01 00:02:14 PDT 2009,NO_QUERY,LittleMzMuffet,How sad  http://bit.ly/11k7uD,1
0,1989020649,Mon Jun 01 00:05:20 PDT 2009,NO_QUERY,LindzeyNichole,@Courtneyyy3 @Jennaa17 it's sad that I can't talk to you in ALO  MBO or GGO?,1
0,1989026864,Mon Jun 01 00:06:30 PDT 2009,NO_QUERY,DaFoot,Tired today. Less than 4 hours sleep last night. ,1
0,1989047570,Mon Jun 01 00:10:29 PDT 2009,NO_QUERY,CEOrisano,Is tired... Of everything ,1
0,1989066578,Mon Jun 01 00:14:10 PDT 2009,NO_QUERY,LaBetenoir,So tired. slept really badly last night.. ,1
0,1989148205,Mon Jun 01 00:30:23 PDT 2009,NO_QUERY,smiley_steph,@MandyAlwaysKnws  sad day.,1
0,1989177391,Mon Jun 01 00:36:24 PDT 2009,NO_QUERY,Batgirlbabs,Insomnia is not fun ,1
0,1989188920,Mon Jun 01 00:38:56 PDT 2009,NO_QUERY,Nelja,I cried this morning because I miss Will that much. He even got up early without me ,1
0,1989190104,Mon Jun 01 00:39:11 PDT 2009,NO_QUERY,sarahlay,@unclelauren Don't worry about it. Despite being really good I have put on again. I am destined to be mega-fat forever ,1
0,1989193676,Mon Jun 01 00:39:59 PDT 2009,NO_QUERY,TheFallenStars,Sad. Tracy goes away for work tomorrow. ,1
0,1989218326,Mon Jun 01 00:45:15 PDT 2009,NO_QUERY,XRUTHIEEX,"tired as shit and didnt hear my baby voice today  not happy at all, cruel hand on the 2nd woo one of my fave bands so siked",1
0,1989247373,Mon Jun 01 00:51:34 PDT 2009,NO_QUERY,thejoanator,So tired and sad. I gonna go to bed and emo in my sleep. Good afternoon and good bye to a C ,1
0,1989269545,Mon Jun 01 00:56:22 PDT 2009,NO_QUERY,mommy_dearest,is so so sad that a good friend's house was gutted down by fire yday.........  http://plurk.com/p/xkqi5,1
0,1989276223,Mon Jun 01 00:57:52 PDT 2009,NO_QUERY,BCDeprosse,Is nervous and on edge.  ,1
0,1989280757,Mon Jun 01 00:58:52 PDT 2009,NO_QUERY,handstandsophia,sad because i got an invite to the mtv video awards and couldnt go ,1
0,1989290995,Mon Jun 01 01:00:41 PDT 2009,NO_QUERY,Jbowers77,Is tired of saying goodbye. ,1
0,1989299184,Mon Jun 01 01:02:17 PDT 2009,NO_QUERY,LibethDominguez,Me sad cus i didn't finish watching the machinist ,1
0,1989318207,Mon Jun 01 01:06:11 PDT 2009,NO_QUERY,JohnnyToffee,So sad that I spelled that wrong. ,1
0,1989327246,Mon Jun 01 01:08:10 PDT 2009,NO_QUERY,ChrisRaper,@bobbyllew the sad thing is that the Catholic church still doesn't agree with you ,1
0,1989329500,Mon Jun 01 01:08:39 PDT 2009,NO_QUERY,deviant83,Exhausted after a weekend of drinking and moving house. Hardly saw any Sun ,1
0,1989341616,Mon Jun 01 01:11:09 PDT 2009,NO_QUERY,drop_d,Worried bout the paths I I've to take ,1
0,1989344561,Mon Jun 01 01:11:48 PDT 2009,NO_QUERY,mathieule,so sad. the last titanic survivor died in hr sleep last night ,1
0,1989347725,Mon Jun 01 01:12:31 PDT 2009,NO_QUERY,isabelle_marie,i sad that he can't stay a bit longer  http://twitpic.com/6e4d3,1
0,1989376659,Mon Jun 01 01:18:48 PDT 2009,NO_QUERY,TimoJuuti,"sad news, the Powermac at our Syna -studio blew up, and it's beyond repairing! ",1
0,1989395461,Mon Jun 01 01:22:57 PDT 2009,NO_QUERY,nikkidugas,@nolabdaniels i did cry   i didnt want my babes to leave me.,1
0,1989438226,Mon Jun 01 01:32:29 PDT 2009,NO_QUERY,kathi929,Sad and in pain. ,1
0,1989578348,Mon Jun 01 02:03:10 PDT 2009,NO_QUERY,princessvickie,Sad to be stuck in an attic office at work while its still super sunny outside ,1
0,1989605853,Mon Jun 01 02:09:03 PDT 2009,NO_QUERY,lucy_bolland,very sad indeed ,1
0,1989606593,Mon Jun 01 02:09:12 PDT 2009,NO_QUERY,Rosen2day,sad i cant travel in time   all coz of grandpa he he   http://bit.ly/6Zs61,1
0,1989616293,Mon Jun 01 02:11:16 PDT 2009,NO_QUERY,TessieCash,i am sad. i missed my 100th update! ,1
0,1989631250,Mon Jun 01 02:14:35 PDT 2009,NO_QUERY,VICTORY_AA,"@JessicaPinup  SO SAD for u Jess! I hope it will not during a loong time,if u r sad, think about all our love we have for you.",1
0,1989680120,Mon Jun 01 02:25:17 PDT 2009,NO_QUERY,VickiGarlick,Is tired and teary after only 4 hours sleep and a night of stomach pain ,1
0,1989684412,Mon Jun 01 02:26:13 PDT 2009,NO_QUERY,shemustdie,I`m worried. ,1
0,1989694884,Mon Jun 01 02:28:37 PDT 2009,NO_QUERY,evolintent,anxiety attack. no no no..... i need someone to hold me. ,1
0,1989720794,Mon Jun 01 02:34:17 PDT 2009,NO_QUERY,3hirdteenthirty,I am so so sad   Friends cant make it for the hannah Montana movie on thrus and i cant get my newsletter done,1
0,1989756983,Mon Jun 01 02:42:04 PDT 2009,NO_QUERY,mikabompz,is nervous  http://plurk.com/p/xlic0,1
0,1989758035,Mon Jun 01 02:42:18 PDT 2009,NO_QUERY,ysaymejias96,depressed and angry  but mostly sad,1
0,1989775784,Mon Jun 01 02:46:08 PDT 2009,NO_QUERY,the_real_lala,Exhausted and sore.. Can't seem to get enough sleep. ,1
0,1989776504,Mon Jun 01 02:46:17 PDT 2009,NO_QUERY,LI_ZHU,is exhausted. Going to school everyday this week?! Is this called holidays?? ,1
0,1989777401,Mon Jun 01 02:46:28 PDT 2009,NO_QUERY,Patti_OShea,@SeaGrace Insomnia is a tough one.  And my early mornings are why I conk out early at night.,1
0,1989791755,Mon Jun 01 02:49:30 PDT 2009,NO_QUERY,fiona_2008,is tired and feeling sick... ,1
0,1989807596,Mon Jun 01 02:52:53 PDT 2009,NO_QUERY,sydneyyves,"so tired, dont want to go to school. life sucks ",1
0,1989812444,Mon Jun 01 02:53:57 PDT 2009,NO_QUERY,raffya,is tired... so much. life is still boring to me.. ,1
0,1989862929,Mon Jun 01 03:04:21 PDT 2009,NO_QUERY,FoodStories,"@MsMarmitelover That is sad news, sorry to hear it ",1
0,1989871484,Mon Jun 01 03:06:05 PDT 2009,NO_QUERY,NicoleBarbeau,@JasonVonBerg  that is so so sad! ,1
0,1989872951,Mon Jun 01 03:06:23 PDT 2009,NO_QUERY,Kmasia,Has insomnia. ,1
0,1989875095,Mon Jun 01 03:06:50 PDT 2009,NO_QUERY,tatterbug,Tired this morning the kid and I are still feeling like crap I hate it when she's not feeling well I hope it's just a 24 hour thing ,1
0,1989884218,Mon Jun 01 03:08:46 PDT 2009,NO_QUERY,amgenove,is sad that Jim will be away this week. ,1
0,1989892786,Mon Jun 01 03:10:34 PDT 2009,NO_QUERY,sloshopgirl,"@justineeg A tire, hit her in the FACE! hahahahahah oh man, it was soo amazing. too bad you couldn't go  i seriously almost peed my pants!",1
0,1989907342,Mon Jun 01 03:13:42 PDT 2009,NO_QUERY,ericbutcher,@Britney4u20 why so sad?? ,1
0,1989909269,Mon Jun 01 03:14:05 PDT 2009,NO_QUERY,craig_laing,"@horrorshock666 Tired. I didn't sleep till about five last night, despite trying.  No hard labour planned though, like some!",1
0,1989909709,Mon Jun 01 03:14:11 PDT 2009,NO_QUERY,Kmasia,has insomnia. ,1
0,1989910609,Mon Jun 01 03:14:22 PDT 2009,NO_QUERY,sarahdean,So tired! ,1
0,1989955436,Mon Jun 01 03:23:43 PDT 2009,NO_QUERY,yorkcb7,@dancehallhiips Cry baby ,1
0,1989969549,Mon Jun 01 03:26:35 PDT 2009,NO_QUERY,AndreaPalagi,sad then @kennykillah didn't send me a morning email ,1
0,1989987193,Mon Jun 01 03:30:06 PDT 2009,NO_QUERY,Tifarh,its sad how people you know become people you knew ,1
0,1989998047,Mon Jun 01 03:32:11 PDT 2009,NO_QUERY,mcraddictal,-cries- I miss her... And I just talked to her 2 hours ago  (I've lost my mind) it's 5:30am... And twitter's too quiet.,1
0,1990009747,Mon Jun 01 03:34:36 PDT 2009,NO_QUERY,mikeee,@Tarale sad! hope you are okay. sounds like you are having a really rough day. ,1
